ID,Aribnb Property ID,Homeaway Property ID,M Homeaway Property ID,Title,Room Type,Property Type,Avg. Daily Rate,Occupancy,Revenue,Total Reviews,Rating,Bedrooms,Bathrooms,Accommodates,Latitude,Longitude,Days Available,Image Cover,Link,Regions
497237783,52402850,,,Beachfront Santa Monica #18,Entire home/apt,Rental unit,173.76636,0.5783784,18593,12,9.7,0,1,2,34.00878,-118.49407,185,https://a0.muscache.com/im/pictures/miso/Hosting-52402850/original/a93a0163-b626-4670-b91e-3fd33e35acb2.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52402850,26325
497726626,52454555,,2582944,Oceanfront Escape Santa Monica #15,Entire home/apt,Rental unit,173.12665,0.74883723,27873.39,14,10,1,1,2,34.00987,-118.49382,215,https://a0.muscache.com/im/pictures/miso/Hosting-52454555/original/7e1cb987-d3fe-4d3c-96dd-588dae3dd2ca.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52454555,26325
497895500,50213014,,,LIVE ON THE PROMENADE! BY THE OCEAN AND PIER,Entire home/apt,Rental unit,265.4732,0.8784314,59466.004,23,9.7,0,1,2,34.01801,-118.49677,255,https://a0.muscache.com/im/pictures/ecd8aacc-0a1d-4e06-b3ad-5862b56a2fa7.jpg?aki_policy=x_large,https://airbnb.com/rooms/50213014,26325
498411149,52512296,,,Amoroso Retreat private home on Walk Street,Entire home/apt,Home,275.34454,0.93700784,32766,9,9.8,1,1,2,34.0029,-118.47219,127,https://a0.muscache.com/im/pictures/66f56078-6445-445d-978c-43e16abfd5e1.jpg?aki_policy=x_large,https://airbnb.com/rooms/52512296,26613
498925007,52123556,,,Santa Monica Oasis 1 Bedroom,Entire home/apt,Rental unit,232.19513,0.8817204,38080,4,9,1,2,2,34.0207,-118.47404,186,https://a0.muscache.com/im/pictures/miso/Hosting-52123556/original/bf753ef1-e9f4-48c0-acc6-2e34b4984b0c.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52123556,26612
499501519,50886809,,,Lovely 2-bedroom 2.5-bath with high ceilings,Entire home/apt,Rental unit,392,0.15384616,784,1,10,2,2.5,5,34.03537,-118.47455,13,https://a0.muscache.com/im/pictures/miso/Hosting-50762802/original/39aadf60-82ff-4b42-ad09-5bc724a934e2.jpeg?aki_policy=x_large,https://airbnb.com/rooms/50886809,26612
500121078,52534284,,,Charming 2Bed/1Bath Bungalow Across from Park,Entire home/apt,Bungalow,247.72728,0.16923077,2725,3,9.3,2,1,4,34.03409,-118.47898,65,https://a0.muscache.com/im/pictures/d4030a30-0c94-47c6-b967-5488032cb7d8.jpg?aki_policy=x_large,https://airbnb.com/rooms/52534284,26611
500750186,50215093,,,"Spacious, Modern 1Bed/1Bath in Santa Monica",Entire home/apt,Rental unit,153.33333,0.1764706,460,1,10,1,1,3,34.03438,-118.48586,17,https://a0.muscache.com/im/pictures/0de4a669-1aa8-4836-9e73-67df67605db3.jpg?aki_policy=x_large,https://airbnb.com/rooms/50215093,26611
501169166,52603927,,,"BEST OF SANTA MONICA DOWNTOWN | BEACHFRONT, LUXURY",Entire home/apt,Serviced apartment,417.13333,0.8681672,112626,72,9.8,2,2,5,34.01762,-118.49397,311,https://a0.muscache.com/im/pictures/miso/Hosting-52603927/original/2e890be1-6d40-43c6-98d3-a4ed59a9c29a.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52603927,26325
501234007,52632293,,2493161,The Palisades Beach Villa - Pacific Palisades,Entire home/apt,Villa,2284.8276,0.48876405,198780,1,10,4,2,12,34.01086,-118.49386,178,https://a0.muscache.com/im/pictures/miso/Hosting-52632293/original/29513a6b-3f12-47ca-8c7e-a749528c8377.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52632293,26325
501513885,50994261,,2389817,"Santa Monica, Newly remodeled Condo 4 blks to Beac",Entire home/apt,Rental unit,208.04878,0.22162162,8530,28,,1,1,2,34.0073,-118.48604,185,https://a0.muscache.com/im/pictures/miso/Hosting-50994261/original/7135df8c-2893-4ec1-ba80-937447cd4043.jpeg?aki_policy=x_large,https://airbnb.com/rooms/50994261,26613
501610605,52672470,,,Spacious Upper 2 Bedroom,Entire home/apt,Rental unit,137.40741,0.3857143,3710,1,10,2,1.5,4,34.02799,-118.49685,70,https://a0.muscache.com/im/pictures/3f4979eb-61ef-48e5-ba3f-0053bd6e7bf3.jpg?aki_policy=x_large,https://airbnb.com/rooms/52672470,26611
502125686,49931152,,,Ocean-View Beach House in Santa Monica,Entire home/apt,Home,1062.3572,0.7706422,178476,6,10,3,2,4,34.00153,-118.48549,218,https://a0.muscache.com/im/pictures/miso/Hosting-49931152/original/a78dcc2a-55ed-495c-8357-ccf128554d22.jpeg?aki_policy=x_large,https://airbnb.com/rooms/49931152,26613
502966562,52752750,,,Lovely 2 bd apt at Santa Monica with free parking,Entire home/apt,Rental unit,241.11009,0.78417265,26281,1,10,2,2,6,34.01507,-118.49391,139,https://a0.muscache.com/im/pictures/aa8ee2a7-add8-46a1-97e1-f3239f70c800.jpg?aki_policy=x_large,https://airbnb.com/rooms/52752750,26325
503472666,52752068,,,Beautiful 2 bd apt Santa Monica with free parking,Entire home/apt,Rental unit,239.63513,0.85057473,35466,1,10,2,2,6,34.01718,-118.49419,174,https://a0.muscache.com/im/pictures/21837a61-27ed-41a0-8841-b6eadc64b4bf.jpg?aki_policy=x_large,https://airbnb.com/rooms/52752068,26325
504109173,51966700,,,Modern 3-story Designer Gem in Santa Monica,Private room,Townhouse,375.01297,0.31687242,28876,18,9,1,1.5,2,34.026649,-118.480797,243,https://a0.muscache.com/im/pictures/746a6ca4-5592-4e08-855f-c6a0b90e9fd7.jpg?aki_policy=x_large,https://airbnb.com/rooms/51966700,26612
505731260,52865661,,,Beach Lovely Walking distance to the beach,Private room,Rental unit,148.22588,0.680597,33795.5,53,9.7,1,1,2,34.01977,-118.49791,335,https://a0.muscache.com/im/pictures/d1206b0b-2bb5-4ed4-8f1e-60c8479669a4.jpg?aki_policy=x_large,https://airbnb.com/rooms/52865661,26611
505812640,52190991,,,Cactus Flower Desert-style luxury Beach Retreat,Entire home/apt,Home,354.1095,0.91333336,48513,23,9.7,1,1,2,34.0052,-118.46752,150,https://a0.muscache.com/im/pictures/miso/Hosting-52190991/original/a5023254-26e2-4452-8e56-db5df55b4f32.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52190991,26613
508614114,52969506,,,Venice Canals Sanctuary,Entire home/apt,Rental unit,338.44757,0.9084249,83935,58,9.8,1,1,3,33.99869,-118.48312,273,https://a0.muscache.com/im/pictures/09c682e7-1b3d-471f-b6f7-3ccbb4b2a4da.jpg?aki_policy=x_large,https://airbnb.com/rooms/52969506,26613
509570013,52569872,,,Bright 2 bedroom 1 bathroom in Prime Santa Monica,Entire home/apt,Rental unit,150,0.34042552,2400,2,10,2,1,4,34.02498,-118.49106,47,https://a0.muscache.com/im/pictures/miso/Hosting-52569872/original/448ce5a5-7243-43ef-bcd0-5d785b958471.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52569872,26325
509692709,39411633,,,"Cal Mar Hotel Suites, Studio Suite",Private room,Room in boutique hotel,377.33334,0.8181818,3396,0,,1,1,2,34.0201,-118.49974,11,https://a0.muscache.com/im/pictures/ee207242-4c4d-4b70-b131-eb58dce2c2ae.jpg?aki_policy=x_large,https://airbnb.com/rooms/39411633,26611
510442324,52923849,,,Large 3-bedroom in Santa Monica,Private room,Rental unit,360,0.61538464,40320,15,9.9,3,2,4,34.03285,-118.48396,182,https://a0.muscache.com/im/pictures/miso/Hosting-52923849/original/e1d59e28-d1ed-4c9e-98ac-915474960b67.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52923849,26611
511205536,51593978,,,Modern Oceanfront Penthouse w/Terrace & Pier Views,Entire home/apt,Serviced apartment,622.695,0.71684587,124539,41,9.2,1,1,4,34.01247,-118.49565,279,https://a0.muscache.com/im/pictures/7b9f30f4-aa93-4181-b753-04afa0b9fe43.jpg?aki_policy=x_large,https://airbnb.com/rooms/51593978,26325
512248706,52311384,,,Super-Cute 2/2 apartment in Santa Monica,Entire home/apt,Rental unit,441.20105,0.640678,83387,57,9.9,2,2,4,34.01243,-118.49203,295,https://a0.muscache.com/im/pictures/6d026fb0-344e-4c98-a314-296668244de8.jpg?aki_policy=x_large,https://airbnb.com/rooms/52311384,26325
513032746,53167579,,,"By-the-sea 1 bed, 1 bath retreat with yard",Entire home/apt,Guest suite,153.4375,0.8648649,4910,5,10,1,1,2,34.00742,-118.48329,37,https://a0.muscache.com/im/pictures/miso/Hosting-53167579/original/5c1c81a1-f841-4606-9579-b03c91fe490c.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53167579,26613
513038741,52528154,,,Cozy Entire Santa Monica 2BD House with drive way>,Entire home/apt,Home,262.93015,0.68686867,53637.75,23,9.4,2,1,6,34.02091,-118.47445,297,https://a0.muscache.com/im/pictures/29414779-d874-4714-af87-b3d11e8d260f.jpg?aki_policy=x_large,https://airbnb.com/rooms/52528154,26612
513275047,53199720,,,SM общ,Entire home/apt,Rental unit,225.36975,0.78289473,53638,69,9.3,1,1,2,34.01795,-118.49754,304,https://a0.muscache.com/im/pictures/ce20c5cb-ba44-49fc-a750-40274e4e7655.jpg?aki_policy=x_large,https://airbnb.com/rooms/53199720,26325
513685593,53221846,,,Bright private bedroom in West Los Angeles,Private room,Rental unit,100.313255,0.83838385,16652,31,9.2,1,1.5,2,34.03699,-118.46931,198,https://a0.muscache.com/im/pictures/miso/Hosting-51872208/original/e9650034-252e-4cc6-8894-75b9984f9c41.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53221846,26612
513901175,50722299,,,Ocean View Santa Monica Apartment,Entire home/apt,Rental unit,398,0.5855263,70844,7,9.7,2,2,2,34.00649,-118.48121,304,https://a0.muscache.com/im/pictures/miso/Hosting-50722299/original/01fc1e30-f5f4-48db-8f19-432bee68dbcc.jpeg?aki_policy=x_large,https://airbnb.com/rooms/50722299,26613
514213220,53276526,,2697913,2BR Santa Monica Apt byJust Bring Your Toothbrush,Entire home/apt,Rental unit,202,0.84931505,12524,2,10,2,2,4,34.03064,-118.48213,73,https://a0.muscache.com/im/pictures/d532bf07-d54e-4e81-8c16-3059fc8ce04f.jpg?aki_policy=x_large,https://airbnb.com/rooms/53276526,26612
514235209,52491396,,,Ultimate Adventure in California! Free Breakfast,Private room,Room in hotel,355.0099,0.33223686,35856,0,,1,1,2,34.0147,-118.49219,304,https://a0.muscache.com/im/pictures/prohost-api/Hosting-52491396/original/7ac21340-ea79-41bb-81ba-9e7834cefe7d.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52491396,26325
514268594,53279477,,,Dreamy Santa Monica 2Bed/2Bath Cottage,Entire home/apt,Bungalow,259.44446,0.2,2335,4,10,2,2,5,34.0349,-118.4882,45,https://a0.muscache.com/im/pictures/f97ae525-106b-4ec0-ba2c-f4ce46392399.jpg?aki_policy=x_large,https://airbnb.com/rooms/53279477,26611
514355564,52491267,,,"Great Deal! Free Breakfast, Near Ocean Avenue",Private room,Hostel,357,0.36296296,34986,0,,1,1,4,34.01373,-118.49053,270,https://a0.muscache.com/im/pictures/prohost-api/Hosting-52491267/original/c7cef556-ff2c-499f-afd3-b9e671657226.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52491267,26325
514361450,52491230,,,"Vacation Destination! Pool, Outdoor Fireplace",Private room,Hostel,354.94736,0.31666666,33720,1,10,1,1,4,34.01451,-118.49014,300,https://a0.muscache.com/im/pictures/prohost-api/Hosting-52491230/original/e5c709f5-1d9d-437a-85b3-f0c54959bab0.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52491230,26325
514380048,49814649,,2444776,"Amazing location ,walk to the beach &the promenade",Entire home/apt,Rental unit,153.4902,0.52577317,7828,0,0,2,2,4,34.01673,-118.49006,97,https://a0.muscache.com/im/pictures/95875060-41a4-4267-b8de-14e17542bf28.jpg?aki_policy=x_large,https://airbnb.com/rooms/49814649,26325
514395630,52491310,,,"Perfect Beach Vacation! Pool, Free Breakfast",Private room,Room in hotel,356.63727,0.33552632,36377,0,,1,1,2,34.01588,-118.49196,304,https://a0.muscache.com/im/pictures/prohost-api/Hosting-52491310/original/798c57c5-e6b5-44e9-b5c0-084acc3cf5b6.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52491310,26325
514608245,50415945,,,"Walk to the Promenade and the Beach, Amazing!",Entire home/apt,Rental unit,410,0.16666667,2050,1,10,2,2,8,34.01649,-118.49172,30,https://a0.muscache.com/im/pictures/miso/Hosting-50415945/original/3cc098b4-f6d8-4e4f-9f30-d218b0f68575.jpeg?aki_policy=x_large,https://airbnb.com/rooms/50415945,26325
515813973,53274584,,,Modern Studio In Santa Monica - C,Entire home/apt,Guest suite,225.79724,0.9156118,48998,38,9.5,0,1,2,34.03619,-118.50262,237,https://a0.muscache.com/im/pictures/miso/Hosting-53274584/original/298fcf9e-65c7-4bb7-a09f-b77e2bac63bf.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53274584,26610
516454147,2856032,,,charming room in a charming house,Private room,Home,100.73828,0.5925926,12894.5,11,9.8,1,1.5,1,34.03672,-118.47384,216,https://a0.muscache.com/im/pictures/6c23a931-1a97-44a0-a5fe-e64b96a1d345.jpg?aki_policy=x_large,https://airbnb.com/rooms/2856032,26612
517856411,53229299,,,Spacious Upper 3Bed/2Bath w/ Laundry In Unit,Entire home/apt,Rental unit,241.02924,0.7916667,13738.666,3,10,3,2,6,34.03414,-118.48643,72,https://a0.muscache.com/im/pictures/6ce7da59-a6b1-4195-b377-9f071fd983b2.jpg?aki_policy=x_large,https://airbnb.com/rooms/53229299,26611
518283938,53496851,,,🌴 SM - Modern Apt 2 BR perfect for 4 Guests!🌴,Entire home/apt,Rental unit,361.72684,0.81349206,74154,60,9.6,2,2,4,34.01543,-118.494,252,https://a0.muscache.com/im/pictures/prohost-api/Hosting-53496851/original/fd82ebfd-3f03-454b-b1f8-6a4faa6870d6.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53496851,26325
519505939,53452608,,,2 Bedroom 2 Bathroom Luxury Apt with Ocean Views!,Entire home/apt,Rental unit,315.07843,1,16069,2,9,2,2,5,34.02087,-118.50592,51,https://a0.muscache.com/im/pictures/miso/Hosting-53452608/original/a7a2faac-8cd9-4b62-ad5e-0e451fc076d0.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53452608,26611
519820868,53548033,,,"30 Day+for Beautiful 4500+ sq 6B/6ba Pool,Spa,Baja",Entire home/apt,Home,1056.3334,0.15625,15845,1,8,5,5.5,6,34.0353,-118.50221,96,https://a0.muscache.com/im/pictures/miso/Hosting-53548033/original/b1caa402-d24b-4e5f-8f1e-67ac9e68d5ef.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53548033,26610
520305818,51765612,,,New Apt! in the Heart of Santa Monica/Promanade!,Entire home/apt,Rental unit,281.58017,0.7794118,59695,16,9.6,1,1,2,34.01795,-118.49634,272,https://a0.muscache.com/im/pictures/9c81686f-c343-4ee6-98ab-8f85b4f6c548.jpg?aki_policy=x_large,https://airbnb.com/rooms/51765612,26325
520722169,53363181,,,Chic Santa Monica 3Bed/2.5Bath Townhouse,Entire home/apt,Townhouse,254.375,0.39506173,8140,2,10,3,2.5,6,34.03104,-118.48341,81,https://a0.muscache.com/im/pictures/miso/Hosting-53363181/original/d3066ca4-73e4-4e89-82d6-9946c7dec486.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53363181,26612
521696406,53331058,,,Special 1BDR in the centre of Santa Monica,Entire home/apt,Rental unit,235.20801,0.74404764,29401,18,9.8,1,1,4,34.01726,-118.49381,168,https://a0.muscache.com/im/pictures/8fb2cb18-8a03-4717-a796-72e412462fa2.jpg?aki_policy=x_large,https://airbnb.com/rooms/53331058,26325
522036269,53547125,,,2 Bedroom 2 Bathroom Luxury Apt with Ocean Views,Entire home/apt,Rental unit,322.67648,0.8292683,10971,2,7,2,2,5,34.02334,-118.50458,41,https://a0.muscache.com/im/pictures/23152a8b-ccb4-4314-8849-a3eb6e4934b8.jpg?aki_policy=x_large,https://airbnb.com/rooms/53547125,26611
522597663,51092291,,1660077,Lovely Studio apt 2 Blocks from the beach!,Entire home/apt,Rental unit,156,0.975,6084,5,8.4,1,1,2,34.00718,-118.4883,40,https://a0.muscache.com/im/pictures/5f59f675-6fd0-4ba1-8968-d9deacdfafbc.jpg?aki_policy=x_large,https://airbnb.com/rooms/51092291,26613
524296282,52218772,,,Sunny 1 bedroom guesthouse close to beach,Entire home/apt,Tiny home,158.67789,0.9162996,33005,26,10,1,1,2,34.002697,-118.480507,227,https://a0.muscache.com/im/pictures/miso/Hosting-52218772/original/f5924280-4ed6-4c39-8844-e0e89de1984a.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52218772,26613
524596949,53660551,,,Modern SM 2BD/1BA Cottage with Huge Private Yard,Entire home/apt,Bungalow,162.5,0.07692308,325,1,10,2,1,4,34.03021,-118.49485,26,https://a0.muscache.com/im/pictures/a29f2515-a215-49a3-9733-e8a5659a5d2e.jpg?aki_policy=x_large,https://airbnb.com/rooms/53660551,26611
524876613,53528272,,2627392,Santa Monica Sands #1,Entire home/apt,Rental unit,197.63416,0.5694444,8103,6,10,1,1,2,34.00856,-118.49441,72,https://a0.muscache.com/im/pictures/079f9d4c-f0ff-417a-a2c4-4b6ef50415c9.jpg?aki_policy=x_large,https://airbnb.com/rooms/53528272,26325
526121575,53737530,,,Santa Monica Upper 2Bed/1Bath + Private Balcony,Entire home/apt,Rental unit,191.6129,0.96875,5940,2,10,2,1,4,34.03449,-118.48636,32,https://a0.muscache.com/im/pictures/45f371b0-d311-44b0-9f68-c41b0e5958f3.jpg?aki_policy=x_large,https://airbnb.com/rooms/53737530,26611
526400778,53642892,,,"NEW, PRIME SANTA MONICA LUXURY HOME ONE-OF-A-KIND",Entire home/apt,Townhouse,474.30682,0.8208955,104347.5,34,9.9,3,2.5,6,34.03394,-118.4822,268,https://a0.muscache.com/im/pictures/miso/Hosting-53642892/original/befe5460-5e95-4870-aa9b-ad5845a785f0.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53642892,26611
526900021,52863969,,,Amazing location /walk to the promenade &the beach,Entire home/apt,Rental unit,152.35295,0.6181818,5180.0005,2,8,1,1,2,34.01823,-118.49778,55,https://a0.muscache.com/im/pictures/9f032c8f-deaa-440a-b07c-2c643e8cdc35.jpg?aki_policy=x_large,https://airbnb.com/rooms/52863969,26325
527060688,53862084,,10983567ha,Cozy apartment at Santa Monica free parking,Entire home/apt,Rental unit,134.675,0.47619048,2693.5,0,0,1,1,2,34.0144,-118.49292,42,https://a0.muscache.com/im/pictures/8f93691d-6205-4ffa-9e3f-86e21d9989cb.jpg?aki_policy=x_large,https://airbnb.com/rooms/53862084,26325
527220361,53650192,,,Luxury Modern Santa Monica Beach Unit!,Entire home/apt,Rental unit,147.07954,0.7787611,12943,7,9.7,1,1,3,34.03497,-118.46368,113,https://a0.muscache.com/im/pictures/388ddd62-a27a-4d09-b551-91f44583a40e.jpg?aki_policy=x_large,https://airbnb.com/rooms/53650192,26612
527311741,53010851,,2533758,The Zen Den above Brentwood golf course. Dogs ok,Private room,Private room,312.5,0.21428572,1875,1,10,1,1,2,34.04615,-118.47774,28,https://a0.muscache.com/im/pictures/26257344-5ba8-4d5b-9030-77817a08942f.jpg?aki_policy=x_large,https://airbnb.com/rooms/53010851,26611
528235084,52410354,,2963945,Furnished 1BR Walk to 3rd St Pier & Beach,Entire home/apt,Rental unit,327.4882,0.6512821,41591,10,8.8,1,1,4,34.01572,-118.49105,195,https://a0.muscache.com/im/pictures/miso/Hosting-52410354/original/248b46f1-30b4-47ce-8e0a-b2b4ac77df3a.jpeg?aki_policy=x_large,https://airbnb.com/rooms/52410354,26325
529066095,51064187,,,3 Bedroom Apt (Ocean Breeze 7A),Entire home/apt,Rental unit,182.07812,0.5663717,11653,0,,3,1.5,5,34.01847,-118.47421,113,https://a0.muscache.com/im/pictures/miso/Hosting-51064187/original/cec4be76-92f3-4da4-b82d-8dc91b4f4ade.jpeg?aki_policy=x_large,https://airbnb.com/rooms/51064187,26612
529295106,50891903,,,"Hillside House with Skydeck, Hot Tub, Ocean View",Entire home/apt,Home,850,0.5767196,92650,1,10,2,2,6,34.00806,-118.46321,189,https://a0.muscache.com/im/pictures/758423f8-bee4-40e0-a433-3c917f062974.jpg?aki_policy=x_large,https://airbnb.com/rooms/50891903,26613
529440885,52722930,,,Pristine 2-bedroom apt minutes from the beach,Entire home/apt,Rental unit,302.8611,0.32258064,3028.611,0,,2,1,4,34.01515,-118.46028,31,https://a0.muscache.com/im/pictures/48d161d4-f2bb-4f52-b102-b071eac86c68.jpg?aki_policy=x_large,https://airbnb.com/rooms/52722930,26613
529737911,53940861,,,"Private, amazing 2-bedroom apt in heart of SM",Entire home/apt,Rental unit,198.48077,0.5714286,10321,4,10,2,1.5,4,34.01583,-118.48492,91,https://a0.muscache.com/im/pictures/miso/Hosting-53940861/original/f9c16760-6dcd-4dca-9e6e-d6b44e763b63.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53940861,26612
529929438,54017737,,10984516ha,Beautiful 2 bd apt Santa Monica with free parking,Entire home/apt,Rental unit,530,0.4,1060,0,0,2,2,6,34.0173981356422,-118.493396430438,5,https://a0.muscache.com/im/pictures/4451b003-213e-4549-a316-a4cfa1abc913.jpg?aki_policy=x_large,https://airbnb.com/rooms/54017737,26325
530003040,53940873,,,See the Ocean /2 bedroom apartment/,Entire home/apt,Rental unit,247.25,0.10526316,989,2,10,2,2,4,34.00811,-118.49336,38,https://a0.muscache.com/im/pictures/miso/Hosting-53940873/original/48b9479b-ea8b-40e9-a2aa-a91bef7a9b3f.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53940873,26325
530198632,53827439,,,Studio Suite Steps Away from Santa Monica Beach,Entire home/apt,Rental unit,114.09642,0.825,3765.182,1,8,0,1,2,34.00861,-118.49358,40,https://a0.muscache.com/im/pictures/a1fb31c3-ed2d-41a4-ba7b-c4ca34898ada.jpg?aki_policy=x_large,https://airbnb.com/rooms/53827439,26325
530433609,54035566,,,1920’s Old World 2Bed/1Bath Santa Monica Townhouse,Entire home/apt,Townhouse,189.83873,0.03846154,189.83873,3,9.3,2,1,5,34.02462,-118.50043,26,https://a0.muscache.com/im/pictures/miso/Hosting-54035566/original/5018992e-72ae-470e-8464-005f7a44d459.jpeg?aki_policy=x_large,https://airbnb.com/rooms/54035566,26611
530512558,53936966,,,Lovely place in the heart of Santa Monica | FreeP!,Entire home/apt,Rental unit,232.38095,0.5,4880,5,10,1,1,4,34.01341,-118.49506,42,https://a0.muscache.com/im/pictures/miso/Hosting-53936966/original/492b9cad-485a-44de-a557-c85d766f5498.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53936966,26325
530762710,39412776,,,"Cal Mar Hotel Suites, Balcony King Suite",Private room,Room in boutique hotel,206.66667,0.14285715,620,0,,1,1,5,34.02033,-118.50193,21,https://a0.muscache.com/im/pictures/83de46e8-74f5-43ad-b355-0edbbc8ab293.jpg?aki_policy=x_large,https://airbnb.com/rooms/39412776,26611
531454583,53967205,,2680251,The Golden Villa - Santa Monica,Entire home/apt,Villa,2508.5715,0.7,175600,7,9.4,4,4,12,34.00926,-118.49267,100,https://a0.muscache.com/im/pictures/miso/Hosting-53967205/original/e5808536-665e-4575-903c-f41cb5adcd4f.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53967205,26325
532930699,54181496,,,Chic & Stylish Spanish Gem,Entire home/apt,Rental unit,408.33334,0.6976744,12250,2,10,1,1,3,34.02582,-118.49438,43,https://a0.muscache.com/im/pictures/miso/Hosting-54181496/original/a7e03df5-8ac1-4f6d-92b6-cbf46871fb29.jpeg?aki_policy=x_large,https://airbnb.com/rooms/54181496,26611
533775860,52742665,,2558094,Beach Apartment in the Heart of Santa Monica,Entire home/apt,Rental unit,527.3913,0.6736402,84910,29,10,2,2,6,34.01522,-118.49045,239,https://a0.muscache.com/im/pictures/c9420caf-a6ae-4de8-9dd7-988eb3a67fd4.jpg?aki_policy=x_large,https://airbnb.com/rooms/52742665,26325
534008819,54146885,,,2BR in Santa Monica Near Pier and Beach,Entire home/apt,Rental unit,415.62735,0.86885244,22028.25,3,8.7,2,2,6,34.01661,-118.48986,61,https://a0.muscache.com/im/pictures/miso/Hosting-54146885/original/0c367ebc-b07b-4f50-bcb4-3bbd0da0b56b.png?aki_policy=x_large,https://airbnb.com/rooms/54146885,26325
534309294,53922596,,2736232,Modern beach entire apartment,Entire home/apt,Rental unit,171.35294,0.5483871,2913,2,,1,1,2,34.00838,-118.49642,31,https://a0.muscache.com/im/pictures/miso/Hosting-53922596/original/cce7b6d4-10dd-4565-82b5-69f4a7561908.jpeg?aki_policy=x_large,https://airbnb.com/rooms/53922596,26325
534657753,54211035,,,Lovely 2/2 apartment in heart of Santa Monica,Entire home/apt,Condo,424.4437,0.62396693,64091,28,9.4,2,2,4,34.01543,-118.49199,242,https://a0.muscache.com/im/pictures/miso/Hosting-54211035/original/ac08c858-1d33-455d-b6ec-2f59df97ff04.jpeg?aki_policy=x_large,https://airbnb.com/rooms/54211035,26325
534806103,54265243,,,Beach Treasure Santa Monica,Entire home/apt,Rental unit,217.07317,0.63076925,8900,6,9.7,1,1,2,34.01013,-118.49413,65,https://a0.muscache.com/im/pictures/miso/Hosting-54265243/original/1df5726b-8b6d-4e22-abbc-1140f153b844.jpeg?aki_policy=x_large,https://airbnb.com/rooms/54265243,26325
535240528,54308788,,,"Ocean View Walk to Beach, Pier, 3rd St Promenade*",Entire home/apt,Rental unit,533.27026,0.7326733,78924,36,9.6,2,2,4,34.01756,-118.49144,202,https://a0.muscache.com/im/pictures/bee8d243-2f93-47cb-ba40-13ef818416b8.jpg?aki_policy=x_large,https://airbnb.com/rooms/54308788,26325
535581410,540408332612672663,,,Studio in Santa monica,Entire home/apt,Rental unit,160.65384,0.17391305,642.61536,0,,0,1,2,34.0242875398104,-118.481426568134,23,https://a0.muscache.com/im/pictures/a4a0e833-42de-4bc3-9f31-64285782ea7d.jpg?aki_policy=x_large,https://airbnb.com/rooms/540408332612672663,26612
535674529,54308585,,,Walk to Santa Monica Pier & Beach - 2 Parkings,Entire home/apt,Rental unit,457.44067,0.5566038,53978,29,9.5,2,2,6,34.01971,-118.49634,212,https://a0.muscache.com/im/pictures/89fc481c-165d-4faa-98e9-67d892f593ce.jpg?aki_policy=x_large,https://airbnb.com/rooms/54308585,26325
535700002,54315694,,,"Santa Monica walk to Beach/Pier, 3rd St Promenade",Entire home/apt,Rental unit,419.47015,0.55144036,56209,20,8.7,2,2,4,34.01907,-118.49143,243,https://a0.muscache.com/im/pictures/ad4986bf-bb1d-4ed6-9c54-4f81ddae9cc0.jpg?aki_policy=x_large,https://airbnb.com/rooms/54315694,26325
536103403,539767987977121017,,,Spacious 3 Bedroom near beach and promenade,Entire home/apt,Rental unit,478.82352,0.71428573,81400,34,9.2,3,2,6,34.01621,-118.49352,238,https://a0.muscache.com/im/pictures/miso/Hosting-539767987977121017/original/e5157a8a-2511-4e53-92be-35d3a8636212.jpeg?aki_policy=x_large,https://airbnb.com/rooms/539767987977121017,26325
536871256,43316823,,,SM private cottage with patio. Beach 1 ½ mile,Entire home/apt,Cottage,107.07692,0.41935483,1392,1,10,1,1,2,34.03284,-118.49551,31,https://a0.muscache.com/im/pictures/15d39161-eeba-49d4-b602-0f086436aa9a.jpg?aki_policy=x_large,https://airbnb.com/rooms/43316823,26610
